Date,Branch,Channel,Category,Quantity,Unit Price,Cost,Total Sales,Revenue,Profit,Waste,Status
2023-02-18,Muscat,Retail,Smartphones,4,246.15,142.93,984.61,984.61,412.9,0.0,Completed
2023-02-18,Muscat,Retail,Accessories,1,25.86,14.72,25.86,25.86,11.15,0.0,Completed
2023-02-18,Muscat,Wholesale,Accessories,42,20.5,17.83,861.06,861.06,112.25,0.0,Completed
2023-02-18,Muscat,Online,Smartphones,1,261.77,181.55,261.77,261.77,80.22,0.0,Completed
2023-02-18,Sohar,Online,Tablets,3,160.89,89.95,482.68,482.68,212.82,0.0,Completed
2023-02-18,Nizwa,Wholesale,Smartphones,70,193.08,163.9,13515.29,13515.29,2042.36,0.0,Completed
2023-02-19,Muscat,Retail,Accessories,3,22.76,14.43,68.29,68.29,25.02,0.0,Completed
2023-02-19,Sohar,Retail,Tablets,1,154.52,80.73,154.52,154.52,73.79,0.0,Completed
2023-02-19,Nizwa,Wholesale,Laptops,16,254.92,170.94,4078.7,4078.7,1343.71,0.0,Completed
2023-02-19,Salalah,Retail,Smartphones,3,234.34,138.82,703.01,703.01,286.55,0.0,Completed
2023-02-19,Salalah,Online,Tablets,5,153.85,86.72,769.25,769.25,335.68,0.0,Completed
2023-02-19,Salalah,Retail,Laptops,1,337.66,169.91,337.66,337.66,167.76,0.0,Completed
2023-02-19,Nizwa,Retail,Smartphones,2,266.45,181.47,532.89,532.89,169.95,0.0,Completed
2023-02-19,Sohar,Retail,Laptops,2,338.21,196.7,676.43,676.43,283.03,0.0,Completed
2023-02-19,Salalah,Retail,Smartphones,3,231.18,148.77,693.55,693.55,247.24,0.0,Completed
2023-02-19,Sohar,Online,Laptops,1,377.57,253.87,377.57,377.57,123.7,0.0,Completed
2023-02-19,Muscat,Retail,Smartphones,5,254.07,149.18,1270.34,1270.34,524.43,0.0,Completed
2023-02-20,Nizwa,Online,Smartphones,2,252.41,152.47,504.81,504.81,199.88,0.0,Completed
2023-02-20,Muscat,Wholesale,Smartphones,56,216.99,150.73,12151.56,12151.56,3710.77,0.0,Completed
2023-02-20,Muscat,Retail,Wearables,1,75.92,44.03,75.92,75.92,31.88,0.0,Completed
2023-02-20,Nizwa,Online,Smartphones,3,270.92,170.99,812.75,0.0,-453.46,453.46,Returned
2023-02-21,Sohar,Online,Tablets,4,139.17,83.42,556.7,556.7,223.0,0.0,Completed
2023-02-21,Salalah,Online,Accessories,1,24.27,16.01,24.27,24.27,8.27,0.0,Completed
2023-02-21,Nizwa,Online,Wearables,4,74.81,52.16,299.25,299.25,90.59,0.0,Completed
2023-02-21,Salalah,Retail,Tablets,4,149.51,102.54,598.02,598.02,187.87,0.0,Completed
2023-02-21,Muscat,Online,Accessories,3,22.81,13.18,68.42,68.42,28.89,0.0,Completed
2023-02-22,Muscat,Retail,Smartphones,1,261.73,178.91,261.73,261.73,82.82,0.0,Completed
2023-02-22,Nizwa,Retail,Accessories,1,27.23,16.89,27.23,27.23,10.34,0.0,Completed
2023-02-22,Muscat,Retail,Wearables,1,82.76,41.76,82.76,82.76,41.0,0.0,Completed
2023-02-23,Muscat,Retail,Laptops,2,347.77,234.51,695.53,695.53,226.51,0.0,Completed
2023-02-23,Salalah,Retail,Accessories,3,24.22,16.81,72.66,0.0,-44.68,44.68,Returned
2023-02-23,Nizwa,Online,Accessories,2,25.24,15.15,50.49,50.49,20.18,0.0,Completed
2023-02-24,Muscat,Online,Wearables,5,72.9,42.73,364.52,364.52,150.86,0.0,Completed
2023-02-24,Sohar,Wholesale,Smartphones,33,218.71,182.08,7217.51,7217.51,1208.98,0.0,Completed
2023-02-25,Muscat,Retail,Wearables,5,79.7,54.03,398.49,398.49,128.36,0.0,Completed
2023-02-25,Nizwa,Retail,Smartphones,5,247.78,129.04,1238.92,1238.92,593.7,0.0,Completed
2023-02-25,Salalah,Retail,Wearables,5,75.52,40.21,377.58,377.58,176.52,0.0,Completed
2023-02-25,Salalah,Online,Accessories,1,24.46,16.89,24.46,24.46,7.57,0.0,Completed
2023-02-25,Muscat,Online,Accessories,4,23.2,12.7,92.81,92.81,42.02,0.0,Completed
2023-02-25,Muscat,Retail,Smartphones,5,262.01,167.56,1310.04,1310.04,472.26,0.0,Completed
2023-02-25,Salalah,Online,Laptops,4,330.09,174.34,1320.36,1320.36,623.0,0.0,Completed
2023-02-26,Muscat,Online,Smartphones,1,254.03,135.65,254.03,0.0,-82.35,82.35,Returned
2023-02-26,Sohar,Online,Smartphones,4,260.63,174.42,1042.52,1042.52,344.84,0.0,Completed
2023-02-26,Sohar,Online,Accessories,5,24.4,12.93,121.99,121.99,57.36,0.0,Completed
2023-02-26,Salalah,Retail,Accessories,3,26.04,15.76,78.11,78.11,30.84,0.0,Completed
2023-02-26,Muscat,Online,Smartphones,5,256.09,159.69,1280.44,1280.44,482.02,0.0,Completed
2023-02-26,Salalah,Online,Tablets,2,152.54,86.39,305.09,0.0,-81.5,81.5,Returned
2023-02-27,Sohar,Online,Tablets,5,149.94,101.26,749.71,749.71,243.4,0.0,Completed
2023-02-27,Muscat,Online,Tablets,4,164.16,89.81,656.63,0.0,-130.61,130.61,Returned
2023-02-27,Muscat,Wholesale,Smartphones,12,206.66,169.46,2479.88,0.0,-1586.07,1586.07,Returned
2023-02-27,Muscat,Retail,Tablets,2,162.63,112.06,325.25,325.25,101.13,0.0,Completed
2023-02-27,Salalah,Retail,Smartphones,1,234.02,141.21,234.02,234.02,92.81,0.0,Completed
2023-02-27,Sohar,Wholesale,Laptops,75,288.86,196.13,21664.37,21664.37,6954.66,0.0,Completed
2023-02-28,Muscat,Retail,Smartphones,3,227.37,127.7,682.11,682.11,299.01,0.0,Completed
2023-02-28,Nizwa,Retail,Smartphones,1,267.73,133.96,267.73,267.73,133.77,0.0,Completed
2023-02-28,Salalah,Retail,Wearables,2,72.82,38.73,145.64,145.64,68.18,0.0,Completed
2023-02-28,Sohar,Retail,Accessories,1,22.8,11.59,22.8,22.8,11.21,0.0,Completed
2023-03-01,Muscat,Online,Laptops,2,377.21,257.98,754.41,754.41,238.46,0.0,Completed
2023-03-01,Nizwa,Retail,Laptops,1,338.6,170.08,338.6,338.6,168.52,0.0,Completed
2023-03-01,Sohar,Retail,Laptops,2,357.05,238.46,714.09,714.09,237.16,0.0,Completed
2023-03-01,Salalah,Online,Smartphones,5,230.8,131.08,1154.0,1154.0,498.58,0.0,Completed
2023-03-01,Salalah,Retail,Tablets,2,141.6,87.67,283.19,283.19,107.86,0.0,Completed
2023-03-01,Muscat,Online,Laptops,1,359.18,222.77,359.18,359.18,136.41,0.0,Completed
2023-03-02,Muscat,Retail,Tablets,3,144.59,83.33,433.78,433.78,183.78,0.0,Completed
2023-03-02,Sohar,Online,Smartphones,5,232.81,124.98,1164.04,1164.04,539.14,0.0,Completed
2023-03-02,Muscat,Retail,Tablets,4,146.56,95.29,586.22,586.22,205.05,0.0,Completed
2023-03-02,Nizwa,Online,Smartphones,4,261.53,133.45,1046.1,1046.1,512.28,0.0,Completed
2023-03-02,Muscat,Retail,Smartphones,3,236.42,144.92,709.25,0.0,-173.54,173.54,Returned
2023-03-02,Nizwa,Retail,Smartphones,3,245.86,150.91,737.58,737.58,284.85,0.0,Completed
2023-03-03,Salalah,Retail,Smartphones,3,251.84,137.89,755.53,755.53,341.87,0.0,Completed
2023-03-03,Muscat,Online,Accessories,2,26.43,14.88,52.85,52.85,23.09,0.0,Completed
2023-03-04,Salalah,Online,Smartphones,3,245.49,170.55,736.48,736.48,224.84,0.0,Completed
2023-03-04,Muscat,Online,Smartphones,5,228.45,123.05,1142.23,1142.23,526.97,0.0,Completed
2023-03-04,Sohar,Online,Laptops,1,318.64,181.22,318.64,318.64,137.42,0.0,Completed
2023-03-04,Muscat,Retail,Laptops,5,370.74,254.77,1853.72,1853.72,579.88,0.0,Completed
2023-03-04,Sohar,Online,Smartphones,3,256.47,178.06,769.4,769.4,235.22,0.0,Completed
2023-03-04,Sohar,Online,Laptops,2,328.43,200.94,656.87,656.87,255.0,0.0,Completed
2023-03-04,Sohar,Retail,Accessories,3,25.38,14.54,76.13,76.13,32.49,0.0,Completed
2023-03-04,Muscat,Wholesale,Smartphones,54,216.97,164.87,11716.54,11716.54,2813.74,0.0,Completed
2023-03-05,Sohar,Retail,Accessories,3,22.92,15.72,68.75,68.75,21.59,0.0,Completed
2023-03-05,Muscat,Retail,Smartphones,3,240.76,126.53,722.28,722.28,342.69,0.0,Completed
2023-03-05,Muscat,Online,Laptops,2,346.35,223.18,692.71,692.71,246.35,0.0,Completed
2023-03-05,Sohar,Retail,Smartphones,2,266.92,168.88,533.85,533.85,196.08,0.0,Completed
2023-03-05,Nizwa,Retail,Accessories,1,25.28,15.36,25.28,25.28,9.92,0.0,Completed
2023-03-05,Sohar,Retail,Smartphones,5,255.39,155.17,1276.94,1276.94,501.07,0.0,Completed
2023-03-05,Salalah,Retail,Smartphones,2,230.24,141.58,460.48,460.48,177.31,0.0,Completed
2023-03-05,Sohar,Online,Laptops,4,373.66,196.84,1494.63,1494.63,707.26,0.0,Completed
2023-03-05,Nizwa,Retail,Smartphones,3,264.41,145.41,793.24,0.0,-135.15,135.15,Returned
2023-03-05,Salalah,Online,Accessories,4,24.45,15.68,97.79,97.79,35.09,0.0,Completed
2023-03-05,Muscat,Retail,Smartphones,1,247.36,164.02,247.36,247.36,83.35,0.0,Completed
2023-03-05,Muscat,Online,Accessories,2,25.51,14.32,51.02,51.02,22.38,0.0,Completed
2023-03-05,Nizwa,Retail,Laptops,1,377.09,192.47,377.09,377.09,184.62,0.0,Completed
2023-03-06,Muscat,Retail,Smartphones,5,225.7,136.29,1128.52,1128.52,447.09,0.0,Completed
2023-03-06,Nizwa,Retail,Laptops,1,335.41,180.49,335.41,335.41,154.91,0.0,Completed
2023-03-06,Sohar,Retail,Smartphones,3,264.91,151.94,794.72,0.0,-123.57,123.57,Returned
2023-03-06,Salalah,Retail,Laptops,5,381.14,219.14,1905.72,1905.72,810.0,0.0,Completed
2023-03-07,Muscat,Online,Smartphones,4,263.61,167.27,1054.43,1054.43,385.34,0.0,Completed
2023-03-07,Salalah,Retail,Tablets,1,138.98,87.88,138.98,138.98,51.11,0.0,Completed
2023-03-07,Sohar,Retail,Smartphones,1,231.41,140.55,231.41,231.41,90.87,0.0,Completed
2023-03-07,Muscat,Online,Smartphones,3,251.85,147.5,755.56,755.56,313.05,0.0,Completed
2023-03-07,Salalah,Online,Accessories,1,25.76,16.31,25.76,25.76,9.45,0.0,Completed
2023-03-07,Salalah,Online,Smartphones,2,270.96,162.63,541.91,541.91,216.66,0.0,Completed
2023-03-07,Muscat,Online,Laptops,1,338.14,186.14,338.14,338.14,152.0,0.0,Completed
2023-03-07,Muscat,Retail,Smartphones,2,244.53,161.16,489.07,489.07,166.75,0.0,Completed
2023-03-07,Sohar,Retail,Smartphones,2,272.01,159.46,544.02,544.02,225.09,0.0,Completed
2023-03-08,Salalah,Retail,Wearables,1,83.05,46.86,83.05,83.05,36.2,0.0,Completed
2023-03-08,Sohar,Retail,Tablets,1,149.49,102.35,149.49,149.49,47.14,0.0,Completed
2023-03-08,Salalah,Online,Laptops,5,364.58,185.77,1822.92,1822.92,894.09,0.0,Completed
2023-03-08,Muscat,Retail,Accessories,1,22.53,13.41,22.53,22.53,9.12,0.0,Completed
2023-03-08,Muscat,Retail,Smartphones,1,263.95,132.48,263.95,263.95,131.48,0.0,Completed
2023-03-09,Sohar,Retail,Laptops,3,347.19,182.42,1041.56,1041.56,494.29,0.0,Completed
2023-03-10,Nizwa,Online,Accessories,4,25.01,15.2,100.05,100.05,39.25,0.0,Completed
2023-03-11,Salalah,Online,Smartphones,4,247.19,137.35,988.77,988.77,439.39,0.0,Completed
2023-03-11,Salalah,Online,Smartphones,2,248.41,151.65,496.82,496.82,193.51,0.0,Completed
2023-03-11,Salalah,Online,Smartphones,5,255.45,150.23,1277.26,1277.26,526.11,0.0,Completed
2023-03-11,Muscat,Retail,Smartphones,2,273.72,190.82,547.45,547.45,165.82,0.0,Completed
2023-03-11,Muscat,Online,Tablets,5,161.49,99.62,807.47,807.47,309.37,0.0,Completed
2023-03-11,Muscat,Online,Smartphones,5,226.42,139.3,1132.09,1132.09,435.57,0.0,Completed
2023-03-11,Muscat,Online,Tablets,3,147.34,75.57,442.03,442.03,215.33,0.0,Completed
2023-03-11,Sohar,Retail,Accessories,3,24.06,13.07,72.19,72.19,32.97,0.0,Completed
2023-03-11,Muscat,Online,Accessories,5,25.24,15.37,126.2,126.2,49.37,0.0,Completed
2023-03-12,Nizwa,Online,Accessories,3,24.26,14.76,72.77,72.77,28.49,0.0,Completed
2023-03-12,Nizwa,Retail,Accessories,2,26.52,14.74,53.03,53.03,23.56,0.0,Completed
2023-03-12,Salalah,Retail,Smartphones,1,242.73,159.72,242.73,0.0,-74.75,74.75,Returned
2023-03-12,Nizwa,Retail,Smartphones,3,252.95,160.67,758.84,758.84,276.82,0.0,Completed
2023-03-12,Sohar,Online,Laptops,3,355.1,233.61,1065.31,1065.31,364.48,0.0,Completed
2023-03-12,Muscat,Retail,Wearables,5,87.37,55.07,436.83,436.83,161.48,0.0,Completed
2023-03-13,Salalah,Retail,Wearables,4,87.37,58.31,349.5,349.5,116.24,0.0,Completed
2023-03-13,Sohar,Retail,Accessories,1,25.85,16.85,25.85,25.85,9.0,0.0,Completed
2023-03-13,Salalah,Online,Smartphones,3,249.66,136.38,748.97,748.97,339.82,0.0,Completed
2023-03-13,Salalah,Online,Laptops,4,367.27,255.68,1469.08,1469.08,446.34,0.0,Completed
2023-03-13,Muscat,Online,Wearables,5,83.58,52.4,417.89,417.89,155.9,0.0,Completed
2023-03-13,Muscat,Retail,Smartphones,5,243.64,144.85,1218.21,1218.21,493.97,0.0,Completed
2023-03-13,Salalah,Online,Accessories,2,26.83,15.11,53.66,53.66,23.44,0.0,Completed
2023-03-13,Muscat,Retail,Smartphones,2,246.4,168.19,492.79,492.79,156.42,0.0,Completed
2023-03-13,Salalah,Retail,Smartphones,4,231.18,145.63,924.73,924.73,342.22,0.0,Completed
2023-03-14,Salalah,Online,Laptops,3,365.41,253.99,1096.23,0.0,-541.62,541.62,Returned
2023-03-14,Sohar,Retail,Accessories,4,25.83,13.73,103.34,103.34,48.41,0.0,Completed
2023-03-14,Salalah,Online,Accessories,3,23.4,15.12,70.21,0.0,-10.68,10.68,Returned
2023-03-14,Muscat,Retail,Laptops,5,318.97,179.37,1594.84,1594.84,697.99,0.0,Completed
2023-03-15,Muscat,Online,Smartphones,1,237.52,160.68,237.52,0.0,-114.3,114.3,Returned
2023-03-15,Salalah,Retail,Wearables,5,83.92,43.28,419.62,419.62,203.24,0.0,Completed
2023-03-15,Nizwa,Retail,Smartphones,2,237.35,142.3,474.71,474.71,190.1,0.0,Completed
2023-03-15,Sohar,Wholesale,Smartphones,64,186.96,142.79,11965.46,11965.46,2826.8,0.0,Completed
2023-03-16,Nizwa,Online,Tablets,2,146.48,89.47,292.97,292.97,114.03,0.0,Completed
2023-03-16,Nizwa,Retail,Laptops,3,320.19,184.39,960.57,960.57,407.4,0.0,Completed
2023-03-16,Salalah,Retail,Smartphones,3,248.82,127.72,746.45,746.45,363.29,0.0,Completed
2023-03-16,Salalah,Online,Accessories,4,25.82,13.94,103.29,103.29,47.53,0.0,Completed
2023-03-16,Muscat,Online,Smartphones,1,263.83,177.08,263.83,263.83,86.75,0.0,Completed
2023-03-16,Muscat,Retail,Accessories,1,24.6,17.1,24.6,24.6,7.5,0.0,Completed
2023-03-16,Muscat,Retail,Tablets,3,139.47,70.0,418.4,418.4,208.41,0.0,Completed
2023-03-16,Sohar,Retail,Smartphones,3,267.8,170.63,803.39,803.39,291.49,0.0,Completed
2023-03-17,Muscat,Online,Smartphones,1,261.43,174.8,261.43,261.43,86.63,0.0,Completed
2023-03-17,Salalah,Retail,Laptops,2,324.59,194.94,649.19,649.19,259.3,0.0,Completed
2023-03-17,Muscat,Wholesale,Accessories,76,21.34,18.27,1622.13,1622.13,233.91,0.0,Completed
2023-03-17,Nizwa,Retail,Accessories,4,24.69,12.46,98.78,98.78,48.92,0.0,Completed
2023-03-17,Muscat,Retail,Smartphones,5,263.42,144.37,1317.12,1317.12,595.29,0.0,Completed
2023-03-18,Sohar,Retail,Smartphones,4,271.49,179.67,1085.96,0.0,-711.69,711.69,Returned
2023-03-18,Muscat,Retail,Accessories,2,23.17,13.63,46.34,46.34,19.07,0.0,Completed
2023-03-18,Muscat,Online,Tablets,4,143.47,75.83,573.87,573.87,270.54,0.0,Completed
2023-03-19,Muscat,Retail,Accessories,4,24.12,16.43,96.47,96.47,30.73,0.0,Completed
2023-03-19,Salalah,Online,Wearables,2,83.17,42.53,166.35,166.35,81.28,0.0,Completed
2023-03-19,Salalah,Retail,Smartphones,4,238.66,154.36,954.63,954.63,337.19,0.0,Completed
2023-03-19,Sohar,Online,Tablets,4,152.65,94.6,610.58,610.58,232.2,0.0,Completed
2023-03-19,Muscat,Online,Smartphones,2,234.89,137.59,469.78,469.78,194.6,0.0,Completed
2023-03-19,Salalah,Online,Wearables,4,77.57,39.02,310.29,310.29,154.2,0.0,Completed
2023-03-20,Muscat,Wholesale,Wearables,55,63.03,52.17,3466.7,3466.7,597.5,0.0,Completed
2023-03-20,Muscat,Retail,Accessories,3,25.92,14.27,77.76,77.76,34.95,0.0,Completed
2023-03-20,Muscat,Online,Accessories,1,24.13,15.19,24.13,24.13,8.94,0.0,Completed
2023-03-20,Sohar,Online,Wearables,1,75.48,50.22,75.48,75.48,25.26,0.0,Completed
2023-03-20,Salalah,Retail,Smartphones,1,237.55,144.85,237.55,237.55,92.7,0.0,Completed
2023-03-20,Salalah,Retail,Laptops,3,330.89,174.01,992.67,992.67,470.64,0.0,Completed
2023-03-20,Nizwa,Online,Laptops,5,319.84,171.02,1599.22,1599.22,744.14,0.0,Completed
2023-03-20,Sohar,Online,Smartphones,4,243.59,125.2,974.37,974.37,473.57,0.0,Completed
2023-03-20,Muscat,Retail,Smartphones,5,244.31,151.29,1221.56,1221.56,465.11,0.0,Completed
2023-03-21,Muscat,Online,Accessories,1,24.37,12.66,24.37,24.37,11.71,0.0,Completed
2023-03-21,Salalah,Retail,Smartphones,2,246.4,144.64,492.79,492.79,203.52,0.0,Completed
2023-03-21,Muscat,Retail,Tablets,1,149.3,89.24,149.3,149.3,60.06,0.0,Completed
2023-03-22,Muscat,Retail,Laptops,1,377.47,204.94,377.47,377.47,172.54,0.0,Completed
2023-03-22,Sohar,Retail,Accessories,1,25.89,15.74,25.89,25.89,10.15,0.0,Completed
2023-03-22,Salalah,Wholesale,Accessories,18,18.83,14.91,338.98,338.98,70.62,0.0,Completed
2023-03-22,Nizwa,Online,Accessories,5,25.15,13.48,125.74,125.74,58.32,0.0,Completed
2023-03-23,Sohar,Retail,Smartphones,1,265.89,154.97,265.89,265.89,110.92,0.0,Completed
2023-03-23,Nizwa,Retail,Accessories,4,27.27,17.59,109.09,109.09,38.73,0.0,Completed
2023-03-23,Muscat,Retail,Smartphones,3,234.47,129.23,703.4,703.4,315.72,0.0,Completed
2023-03-23,Muscat,Online,Smartphones,3,273.7,170.18,821.09,0.0,-264.58,264.58,Returned
2023-03-23,Sohar,Retail,Tablets,5,163.5,96.76,817.48,817.48,333.67,0.0,Completed
2023-03-23,Sohar,Online,Smartphones,2,274.21,167.32,548.43,548.43,213.79,0.0,Completed
2023-03-24,Muscat,Retail,Smartphones,3,243.14,167.37,729.42,729.42,227.31,0.0,Completed
2023-03-24,Salalah,Retail,Smartphones,4,239.88,165.16,959.53,959.53,298.89,0.0,Completed
2023-03-24,Salalah,Retail,Laptops,3,380.73,265.14,1142.2,1142.2,346.8,0.0,Completed
2023-03-24,Salalah,Online,Tablets,4,163.74,104.17,654.96,654.96,238.27,0.0,Completed
2023-03-25,Muscat,Retail,Smartphones,1,272.23,164.77,272.23,272.23,107.46,0.0,Completed
2023-03-25,Muscat,Online,Accessories,5,23.98,12.22,119.91,119.91,58.79,0.0,Completed
2023-03-25,Nizwa,Retail,Smartphones,4,242.19,158.9,968.75,968.75,333.15,0.0,Completed
2023-03-25,Muscat,Online,Accessories,4,24.36,13.01,97.44,97.44,45.4,0.0,Completed
2023-03-26,Muscat,Retail,Accessories,1,25.57,12.93,25.57,25.57,12.65,0.0,Completed
2023-03-26,Muscat,Online,Accessories,2,27.32,17.84,54.64,54.64,18.96,0.0,Completed
2023-03-26,Muscat,Wholesale,Tablets,15,128.12,111.4,1921.74,1921.74,250.8,0.0,Completed
2023-03-26,Muscat,Online,Wearables,5,85.36,50.23,426.82,426.82,175.68,0.0,Completed
2023-03-26,Sohar,Retail,Smartphones,5,255.52,154.72,1277.6,1277.6,504.0,0.0,Completed
2023-03-26,Muscat,Online,Laptops,2,369.36,233.47,738.72,738.72,271.78,0.0,Completed
2023-03-26,Muscat,Online,Wearables,5,79.87,51.61,399.34,399.34,141.3,0.0,Completed
2023-03-27,Nizwa,Retail,Accessories,2,26.8,14.5,53.6,53.6,24.6,0.0,Completed
2023-03-27,Sohar,Retail,Laptops,2,360.91,238.71,721.82,721.82,244.39,0.0,Completed
2023-03-27,Nizwa,Online,Smartphones,5,235.8,154.99,1179.01,1179.01,404.06,0.0,Completed
2023-03-27,Nizwa,Retail,Wearables,2,82.88,54.83,165.76,165.76,56.1,0.0,Completed
2023-03-27,Sohar,Online,Wearables,5,86.66,60.63,433.3,433.3,130.16,0.0,Completed
2023-03-27,Muscat,Retail,Laptops,1,362.8,184.47,362.8,362.8,178.33,0.0,Completed
2023-03-27,Sohar,Retail,Smartphones,5,227.46,131.47,1137.28,1137.28,479.9,0.0,Completed
2023-03-27,Sohar,Retail,Wearables,4,85.16,42.69,340.64,340.64,169.88,0.0,Completed
2023-03-28,Muscat,Wholesale,Tablets,52,129.15,107.99,6715.57,6715.57,1100.21,0.0,Completed
2023-03-28,Salalah,Online,Laptops,3,329.1,172.08,987.31,987.31,471.07,0.0,Completed
2023-03-28,Muscat,Online,Wearables,4,83.71,50.39,334.86,334.86,133.32,0.0,Completed
2023-03-28,Muscat,Online,Smartphones,4,248.61,159.2,994.44,994.44,357.64,0.0,Completed
2023-03-28,Muscat,Retail,Wearables,4,85.48,46.6,341.93,341.93,155.51,0.0,Completed
2023-03-28,Nizwa,Retail,Smartphones,5,240.38,164.62,1201.89,0.0,-448.81,448.81,Returned
2023-03-28,Nizwa,Retail,Smartphones,5,264.47,151.76,1322.34,1322.34,563.53,0.0,Completed
2023-03-29,Salalah,Online,Wearables,1,79.95,47.62,79.95,79.95,32.33,0.0,Completed
2023-03-29,Nizwa,Online,Laptops,5,339.32,193.76,1696.58,1696.58,727.76,0.0,Completed
2023-03-29,Muscat,Online,Smartphones,2,241.34,163.79,482.69,482.69,155.11,0.0,Completed
2023-03-29,Sohar,Retail,Smartphones,3,271.58,150.59,814.74,814.74,362.96,0.0,Completed
2023-03-29,Sohar,Online,Laptops,3,375.36,196.81,1126.09,1126.09,535.65,0.0,Completed
2023-03-30,Nizwa,Retail,Tablets,5,156.37,108.94,781.85,781.85,237.12,0.0,Completed
2023-03-30,Muscat,Retail,Wearables,5,79.93,54.44,399.63,399.63,127.4,0.0,Completed
2023-03-30,Sohar,Retail,Smartphones,1,262.21,168.35,262.21,262.21,93.86,0.0,Completed
2023-03-30,Salalah,Retail,Laptops,5,381.39,252.76,1906.93,1906.93,643.14,0.0,Completed
2023-03-30,Muscat,Online,Laptops,3,377.83,191.63,1133.5,1133.5,558.6,0.0,Completed
2023-03-30,Muscat,Online,Accessories,4,27.04,18.72,108.15,108.15,33.26,0.0,Completed
2023-03-31,Muscat,Retail,Accessories,3,23.91,16.54,71.73,71.73,22.12,0.0,Completed
2023-03-31,Salalah,Retail,Smartphones,2,258.35,144.07,516.7,516.7,228.56,0.0,Completed
2023-03-31,Muscat,Online,Laptops,1,342.83,188.19,342.83,342.83,154.64,0.0,Completed
2023-03-31,Muscat,Online,Laptops,4,317.27,173.09,1269.1,1269.1,576.72,0.0,Completed
2023-03-31,Muscat,Retail,Accessories,3,26.63,16.89,79.89,79.89,29.22,0.0,Completed
2023-04-01,Salalah,Retail,Smartphones,2,248.56,168.96,497.12,497.12,159.21,0.0,Completed
2023-04-01,Muscat,Online,Accessories,2,24.9,13.85,49.8,49.8,22.1,0.0,Completed
2023-04-01,Muscat,Retail,Accessories,4,25.35,14.74,101.39,101.39,42.42,0.0,Completed
2023-04-01,Muscat,Retail,Accessories,3,23.06,14.55,69.17,69.17,25.51,0.0,Completed
2023-04-02,Sohar,Online,Wearables,4,74.16,38.49,296.66,296.66,142.71,0.0,Completed
2023-04-02,Salalah,Online,Accessories,3,25.69,12.9,77.08,77.08,38.39,0.0,Completed
2023-04-02,Sohar,Retail,Accessories,5,23.55,15.78,117.73,117.73,38.8,0.0,Completed
2023-04-02,Muscat,Online,Laptops,4,316.69,211.73,1266.76,1266.76,419.83,0.0,Completed
2023-04-02,Sohar,Online,Accessories,4,27.42,15.34,109.67,109.67,48.33,0.0,Completed
2023-04-02,Nizwa,Online,Laptops,2,352.7,241.41,705.4,705.4,222.58,0.0,Completed
2023-04-02,Salalah,Retail,Smartphones,2,255.79,157.68,511.59,511.59,196.23,0.0,Completed
2023-04-02,Salalah,Retail,Smartphones,3,273.79,156.76,821.38,821.38,351.11,0.0,Completed
2023-04-03,Salalah,Retail,Laptops,1,328.02,201.43,328.02,328.02,126.59,0.0,Completed
2023-04-03,Muscat,Online,Tablets,5,137.12,75.28,685.59,685.59,309.17,0.0,Completed
2023-04-03,Muscat,Online,Wearables,1,80.51,46.74,80.51,80.51,33.78,0.0,Completed
2023-04-03,Muscat,Retail,Tablets,5,149.55,75.4,747.73,747.73,370.75,0.0,Completed
2023-04-03,Muscat,Retail,Wearables,3,86.23,45.38,258.69,258.69,122.55,0.0,Completed
2023-04-03,Sohar,Online,Tablets,2,154.09,92.59,308.18,308.18,123.01,0.0,Completed
2023-04-03,Sohar,Retail,Wearables,5,76.89,43.46,384.45,384.45,167.13,0.0,Completed
2023-04-04,Salalah,Online,Smartphones,1,270.67,143.08,270.67,270.67,127.58,0.0,Completed
2023-04-04,Sohar,Wholesale,Wearables,54,68.16,49.08,3680.63,3680.63,1030.05,0.0,Completed
2023-04-04,Nizwa,Online,Smartphones,4,240.15,135.43,960.61,0.0,-110.93,110.93,Returned
2023-04-04,Muscat,Wholesale,Accessories,40,19.74,12.6,789.51,789.51,285.36,0.0,Completed
2023-04-04,Nizwa,Online,Accessories,3,23.2,15.42,69.6,69.6,23.34,0.0,Completed
2023-04-05,Sohar,Retail,Smartphones,2,244.86,147.28,489.73,489.73,195.17,0.0,Completed
2023-04-05,Muscat,Retail,Tablets,2,143.03,82.46,286.06,286.06,121.15,0.0,Completed
2023-04-05,Salalah,Retail,Smartphones,5,273.41,159.54,1367.05,1367.05,569.36,0.0,Completed
2023-04-05,Muscat,Retail,Wearables,1,84.22,44.63,84.22,0.0,-14.6,14.6,Returned
2023-04-06,Salalah,Retail,Wearables,4,74.5,41.53,297.98,297.98,131.86,0.0,Completed
2023-04-06,Sohar,Retail,Accessories,4,27.25,18.21,109.0,109.0,36.14,0.0,Completed
2023-04-06,Muscat,Retail,Tablets,2,161.63,83.49,323.26,323.26,156.29,0.0,Completed
2023-04-06,Nizwa,Retail,Smartphones,5,258.96,145.24,1294.81,1294.81,568.62,0.0,Completed
2023-04-06,Sohar,Retail,Smartphones,4,225.5,137.1,902.0,902.0,353.6,0.0,Completed
2023-04-06,Muscat,Online,Laptops,1,347.92,209.65,347.92,347.92,138.27,0.0,Completed
2023-04-06,Nizwa,Online,Accessories,3,23.16,12.41,69.49,69.49,32.27,0.0,Completed
